No_fuel,mountain_coal,mountain_naturalgas,mountain_uranium,pacific_coal,pacific_naturalgas,pacific_uranium
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
0.0,4.777,16.6171,2.1155,4.9135,15.9006,2.1155
